7889.0000	7560.0000
7907.0000	7560.0000
7879.0000	7560.0000
7922.0000	7560.0000
7893.0000	7560.0000
7922.0000	7560.0000
7907.0000	7560.0000
7922.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7945.0000	7560.0000
7875.0000	7560.0000
7903.0000	7560.0000
7945.0000	7560.0000
7898.0000	7560.0000
7903.0000	7560.0000
7926.0000	7560.0000
7940.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7907.0000	7560.0000
7898.0000	7560.0000
7922.0000	7560.0000
7884.0000	7560.0000
7879.0000	7560.0000
7922.0000	7560.0000
7884.0000	7560.0000
7898.0000	7560.0000
7870.0000	7560.0000
7907.0000	7560.0000
7879.0000	7560.0000
7898.0000	7560.0000
7917.0000	7560.0000
7870.0000	7560.0000
7898.0000	7560.0000
7922.0000	7560.0000
7931.0000	7560.0000
7917.0000	7560.0000
7917.0000	7560.0000
7893.0000	7560.0000
7912.0000	7560.0000
7884.0000	7560.0000
7875.0000	7560.0000
7907.0000	7560.0000
7922.0000	7560.0000
7879.0000	7560.0000
7922.0000	7560.0000
7879.0000	7560.0000
7931.0000	7560.0000
7870.0000	7560.0000
7912.0000	7560.0000
7898.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7856.0000	7560.0000
7856.0000	7560.0000
7926.0000	7560.0000
7907.0000	7560.0000
7893.0000	7560.0000
7889.0000	7560.0000
7898.0000	7560.0000
7903.0000	7560.0000
7917.0000	7560.0000
7907.0000	7560.0000
7926.0000	7560.0000
7903.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7917.0000	7560.0000
7884.0000	7560.0000
7917.0000	7560.0000
7926.0000	7560.0000
7884.0000	7560.0000
7893.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7912.0000	7560.0000
7889.0000	7560.0000
7889.0000	7560.0000
7931.0000	7560.0000
7940.0000	7560.0000
7912.0000	7560.0000
7893.0000	7560.0000
7893.0000	7560.0000
7917.0000	7560.0000
7893.0000	7560.0000
7884.0000	7560.0000
7936.0000	7560.0000
7893.0000	7560.0000
7879.0000	7560.0000
7931.0000	7560.0000
7879.0000	7560.0000
7879.0000	7560.0000
7861.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7879.0000	7560.0000
7889.0000	7560.0000
7907.0000	7560.0000
7875.0000	7560.0000
7912.0000	7560.0000
7903.0000	7560.0000
7954.0000	7560.0000
7907.0000	7560.0000
7912.0000	7560.0000
7879.0000	7560.0000
7875.0000	7560.0000
7926.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7879.0000	7560.0000
7954.0000	7560.0000
7903.0000	7560.0000
7936.0000	7560.0000
7865.0000	7560.0000
7870.0000	7560.0000
7898.0000	7560.0000
7861.0000	7560.0000
7898.0000	7560.0000
7884.0000	7560.0000
7889.0000	7560.0000
7875.0000	7560.0000
7898.0000	7560.0000
7889.0000	7560.0000
7893.0000	7560.0000
7889.0000	7560.0000
7879.0000	7560.0000
7898.0000	7560.0000
7889.0000	7560.0000
7889.0000	7560.0000
7884.0000	7560.0000
7898.0000	7560.0000
7940.0000	7560.0000
7931.0000	7560.0000
7893.0000	7560.0000
7912.0000	7560.0000
7926.0000	7560.0000
7922.0000	7560.0000
7884.0000	7560.0000
7884.0000	7560.0000
7917.0000	7560.0000
7884.0000	7560.0000
7903.0000	7560.0000
7945.0000	7560.0000
7893.0000	7560.0000
7898.0000	7560.0000
7884.0000	7560.0000
7893.0000	7560.0000
7931.0000	7560.0000
7879.0000	7560.0000
7912.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7889.0000	7560.0000
7917.0000	7560.0000
7893.0000	7560.0000
7907.0000	7560.0000
7879.0000	7560.0000
7907.0000	7560.0000
7912.0000	7560.0000
7922.0000	7560.0000
7898.0000	7560.0000
7865.0000	7560.0000
7945.0000	7560.0000
7884.0000	7560.0000
7884.0000	7560.0000
7884.0000	7560.0000
7898.0000	7560.0000
7907.0000	7560.0000
7931.0000	7560.0000
7898.0000	7560.0000
7917.0000	7560.0000
7926.0000	7560.0000
7907.0000	7560.0000
7907.0000	7560.0000
7912.0000	7560.0000
7884.0000	7560.0000
7898.0000	7560.0000
7875.0000	7560.0000
7950.0000	7560.0000
7879.0000	7560.0000
7907.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7950.0000	7560.0000
7912.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7879.0000	7560.0000
7926.0000	7560.0000
7893.0000	7560.0000
7907.0000	7560.0000
7898.0000	7560.0000
7917.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7926.0000	7560.0000
7926.0000	7560.0000
7917.0000	7560.0000
7861.0000	7560.0000
7879.0000	7560.0000
7917.0000	7560.0000
7940.0000	7560.0000
7879.0000	7560.0000
7893.0000	7560.0000
7907.0000	7560.0000
7922.0000	7560.0000
7907.0000	7560.0000
7879.0000	7560.0000
7922.0000	7560.0000
7907.0000	7560.0000
7903.0000	7560.0000
7870.0000	7560.0000
7856.0000	7560.0000
7917.0000	7560.0000
7884.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7884.0000	7560.0000
7879.0000	7560.0000
7903.0000	7560.0000
7922.0000	7560.0000
7893.0000	7560.0000
7903.0000	7560.0000
7922.0000	7560.0000
7870.0000	7560.0000
7945.0000	7560.0000
7889.0000	7560.0000
7959.0000	7560.0000
7931.0000	7560.0000
7889.0000	7560.0000
7931.0000	7560.0000
7893.0000	7560.0000
7879.0000	7560.0000
7870.0000	7560.0000
7889.0000	7560.0000
7865.0000	7560.0000
7903.0000	7560.0000
7931.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7922.0000	7560.0000
7861.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7940.0000	7560.0000
7903.0000	7560.0000
7907.0000	7560.0000
7926.0000	7560.0000
7903.0000	7560.0000
7884.0000	7560.0000
7903.0000	7560.0000
7898.0000	7560.0000
7884.0000	7560.0000
7907.0000	7560.0000
7907.0000	7560.0000
7907.0000	7560.0000
7898.0000	7560.0000
7912.0000	7560.0000
7865.0000	7560.0000
7889.0000	7560.0000
7875.0000	7560.0000
7907.0000	7560.0000
7884.0000	7560.0000
7903.0000	7560.0000
7912.0000	7560.0000
7889.0000	7560.0000
7917.0000	7560.0000
7898.0000	7560.0000
7889.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7861.0000	7560.0000
7898.0000	7560.0000
7922.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7931.0000	7560.0000
7903.0000	7560.0000
7931.0000	7560.0000
7940.0000	7560.0000
7907.0000	7560.0000
7917.0000	7560.0000
7922.0000	7560.0000
7903.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7903.0000	7560.0000
7936.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7922.0000	7560.0000
7884.0000	7560.0000
7907.0000	7560.0000
7907.0000	7560.0000
7907.0000	7560.0000
7926.0000	7560.0000
7903.0000	7560.0000
7879.0000	7560.0000
7898.0000	7560.0000
7922.0000	7560.0000
7922.0000	7560.0000
7898.0000	7560.0000
7931.0000	7560.0000
7889.0000	7560.0000
7870.0000	7560.0000
7861.0000	7560.0000
7922.0000	7560.0000
7907.0000	7560.0000
7893.0000	7560.0000
7922.0000	7560.0000
7875.0000	7560.0000
7912.0000	7560.0000
7903.0000	7560.0000
7884.0000	7560.0000
7889.0000	7560.0000
7889.0000	7560.0000
7917.0000	7560.0000
7893.0000	7560.0000
7940.0000	7560.0000
7912.0000	7560.0000
7893.0000	7560.0000
7875.0000	7560.0000
7917.0000	7560.0000
7879.0000	7560.0000
7898.0000	7560.0000
7884.0000	7560.0000
7889.0000	7560.0000
7879.0000	7560.0000
7912.0000	7560.0000
7926.0000	7560.0000
7879.0000	7560.0000
7889.0000	7560.0000
7922.0000	7560.0000
7907.0000	7560.0000
7889.0000	7560.0000
7889.0000	7560.0000
7945.0000	7560.0000
7917.0000	7560.0000
7917.0000	7560.0000
7917.0000	7560.0000
7954.0000	7560.0000
7889.0000	7560.0000
7875.0000	7560.0000
7917.0000	7560.0000
7912.0000	7560.0000
7898.0000	7560.0000
7912.0000	7560.0000
7936.0000	7560.0000
7889.0000	7560.0000
7917.0000	7560.0000
7907.0000	7560.0000
7945.0000	7560.0000
7889.0000	7560.0000
7884.0000	7560.0000
7879.0000	7560.0000
7950.0000	7560.0000
7959.0000	7560.0000
7870.0000	7560.0000
7922.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7879.0000	7560.0000
7917.0000	7560.0000
7889.0000	7560.0000
7907.0000	7560.0000
7912.0000	7560.0000
7884.0000	7560.0000
7926.0000	7560.0000
7912.0000	7560.0000
7889.0000	7560.0000
7917.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7842.0000	7560.0000
7917.0000	7560.0000
7893.0000	7560.0000
7870.0000	7560.0000
7922.0000	7560.0000
7875.0000	7560.0000
7870.0000	7560.0000
7903.0000	7560.0000
7912.0000	7560.0000
7922.0000	7560.0000
7907.0000	7560.0000
7912.0000	7560.0000
7884.0000	7560.0000
7936.0000	7560.0000
7870.0000	7560.0000
7898.0000	7560.0000
7865.0000	7560.0000
7903.0000	7560.0000
7875.0000	7560.0000
7889.0000	7560.0000
7922.0000	7560.0000
7875.0000	7560.0000
7898.0000	7560.0000
7889.0000	7560.0000
7945.0000	7560.0000
7912.0000	7560.0000
7870.0000	7560.0000
7884.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7926.0000	7560.0000
7898.0000	7560.0000
7903.0000	7560.0000
7851.0000	7560.0000
7884.0000	7560.0000
7912.0000	7560.0000
7875.0000	7560.0000
7889.0000	7560.0000
7907.0000	7560.0000
7898.0000	7560.0000
7907.0000	7560.0000
7926.0000	7560.0000
7912.0000	7560.0000
7922.0000	7560.0000
7870.0000	7560.0000
7884.0000	7560.0000
7875.0000	7560.0000
7907.0000	7560.0000
7870.0000	7560.0000
7879.0000	7560.0000
7903.0000	7560.0000
7879.0000	7560.0000
7917.0000	7560.0000
7931.0000	7560.0000
7922.0000	7560.0000
7884.0000	7560.0000
7926.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7893.0000	7560.0000
7875.0000	7560.0000
7898.0000	7560.0000
7879.0000	7560.0000
7903.0000	7560.0000
7856.0000	7560.0000
7931.0000	7560.0000
7926.0000	7560.0000
7907.0000	7560.0000
7978.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7912.0000	7560.0000
7917.0000	7560.0000
7912.0000	7560.0000
7875.0000	7560.0000
7889.0000	7560.0000
7870.0000	7560.0000
7898.0000	7560.0000
7950.0000	7560.0000
7959.0000	7560.0000
7870.0000	7560.0000
7917.0000	7560.0000
7861.0000	7560.0000
7893.0000	7560.0000
7926.0000	7560.0000
7907.0000	7560.0000
7926.0000	7560.0000
7945.0000	7560.0000
7893.0000	7560.0000
7931.0000	7560.0000
7865.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7917.0000	7560.0000
7922.0000	7560.0000
7884.0000	7560.0000
7884.0000	7560.0000
7950.0000	7560.0000
7879.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7922.0000	7560.0000
7950.0000	7560.0000
7884.0000	7560.0000
7940.0000	7560.0000
7926.0000	7560.0000
7898.0000	7560.0000
7879.0000	7560.0000
7889.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7931.0000	7560.0000
7893.0000	7560.0000
7846.0000	7560.0000
7926.0000	7560.0000
7903.0000	7560.0000
7907.0000	7560.0000
7931.0000	7560.0000
7926.0000	7560.0000
7903.0000	7560.0000
7950.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7889.0000	7560.0000
7940.0000	7560.0000
7926.0000	7560.0000
7898.0000	7560.0000
7879.0000	7560.0000
7922.0000	7560.0000
7922.0000	7560.0000
7917.0000	7560.0000
7912.0000	7560.0000
7884.0000	7560.0000
7903.0000	7560.0000
7884.0000	7560.0000
7875.0000	7560.0000
7879.0000	7560.0000
7959.0000	7560.0000
7893.0000	7560.0000
7879.0000	7560.0000
7940.0000	7560.0000
7907.0000	7560.0000
7931.0000	7560.0000
7893.0000	7560.0000
7912.0000	7560.0000
7893.0000	7560.0000
7917.0000	7560.0000
7940.0000	7560.0000
7907.0000	7560.0000
7912.0000	7560.0000
7889.0000	7560.0000
7912.0000	7560.0000
7922.0000	7560.0000
7884.0000	7560.0000
7879.0000	7560.0000
7884.0000	7560.0000
7893.0000	7560.0000
7954.0000	7560.0000
7931.0000	7560.0000
7950.0000	7560.0000
7898.0000	7560.0000
7884.0000	7560.0000
7912.0000	7560.0000
7922.0000	7560.0000
7893.0000	7560.0000
7907.0000	7560.0000
7907.0000	7560.0000
7926.0000	7560.0000
7875.0000	7560.0000
7893.0000	7560.0000
7879.0000	7560.0000
7889.0000	7560.0000
7898.0000	7560.0000
7884.0000	7560.0000
7917.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7907.0000	7560.0000
7940.0000	7560.0000
7893.0000	7560.0000
7917.0000	7560.0000
7884.0000	7560.0000
7870.0000	7560.0000
7884.0000	7560.0000
7884.0000	7560.0000
7907.0000	7560.0000
7898.0000	7560.0000
7907.0000	7560.0000
7912.0000	7560.0000
7922.0000	7560.0000
7912.0000	7560.0000
7870.0000	7560.0000
7856.0000	7560.0000
7954.0000	7560.0000
7889.0000	7560.0000
7912.0000	7560.0000
7903.0000	7560.0000
7898.0000	7560.0000
7907.0000	7560.0000
7889.0000	7560.0000
7889.0000	7560.0000
7879.0000	7560.0000
7926.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7889.0000	7560.0000
7889.0000	7560.0000
7917.0000	7560.0000
7889.0000	7560.0000
7936.0000	7560.0000
7931.0000	7560.0000
7931.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7861.0000	7560.0000
7907.0000	7560.0000
7865.0000	7560.0000
7889.0000	7560.0000
7922.0000	7560.0000
7997.0000	7560.0000
7884.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7940.0000	7560.0000
7875.0000	7560.0000
7856.0000	7560.0000
7936.0000	7560.0000
7907.0000	7560.0000
7945.0000	7560.0000
7884.0000	7560.0000
7893.0000	7560.0000
7907.0000	7560.0000
7889.0000	7560.0000
7926.0000	7560.0000
7926.0000	7560.0000
7917.0000	7560.0000
7936.0000	7560.0000
7870.0000	7560.0000
7889.0000	7560.0000
7884.0000	7560.0000
7926.0000	7560.0000
7889.0000	7560.0000
7926.0000	7560.0000
7893.0000	7560.0000
7903.0000	7560.0000
7879.0000	7560.0000
7940.0000	7560.0000
7917.0000	7560.0000
7917.0000	7560.0000
7898.0000	7560.0000
7907.0000	7560.0000
7936.0000	7560.0000
7889.0000	7560.0000
7931.0000	7560.0000
7879.0000	7560.0000
7903.0000	7560.0000
7907.0000	7560.0000
7917.0000	7560.0000
7884.0000	7560.0000
7884.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7940.0000	7560.0000
7907.0000	7560.0000
7879.0000	7560.0000
7889.0000	7560.0000
7922.0000	7560.0000
7917.0000	7560.0000
7917.0000	7560.0000
7898.0000	7560.0000
7945.0000	7560.0000
7898.0000	7560.0000
7959.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7875.0000	7560.0000
7907.0000	7560.0000
7922.0000	7560.0000
7987.0000	7560.0000
7926.0000	7560.0000
7926.0000	7560.0000
7870.0000	7560.0000
7922.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7907.0000	7560.0000
7931.0000	7560.0000
7922.0000	7560.0000
7889.0000	7560.0000
7861.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7898.0000	7560.0000
7898.0000	7560.0000
7936.0000	7560.0000
7926.0000	7560.0000
7931.0000	7560.0000
7926.0000	7560.0000
7889.0000	7560.0000
7861.0000	7560.0000
7936.0000	7560.0000
7907.0000	7560.0000
7903.0000	7560.0000
7912.0000	7560.0000
7898.0000	7560.0000
7922.0000	7560.0000
7917.0000	7560.0000
7912.0000	7560.0000
7903.0000	7560.0000
7922.0000	7560.0000
7931.0000	7560.0000
7907.0000	7560.0000
7898.0000	7560.0000
7917.0000	7560.0000
7907.0000	7560.0000
7903.0000	7560.0000
7889.0000	7560.0000
7917.0000	7560.0000
7875.0000	7560.0000
7870.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7912.0000	7560.0000
7931.0000	7560.0000
7861.0000	7560.0000
7889.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7912.0000	7560.0000
7879.0000	7560.0000
7926.0000	7560.0000
7865.0000	7560.0000
7907.0000	7560.0000
7893.0000	7560.0000
7917.0000	7560.0000
7889.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7912.0000	7560.0000
7889.0000	7560.0000
7884.0000	7560.0000
7889.0000	7560.0000
7870.0000	7560.0000
7903.0000	7560.0000
7875.0000	7560.0000
7926.0000	7560.0000
7903.0000	7560.0000
7936.0000	7560.0000
7898.0000	7560.0000
7917.0000	7560.0000
7931.0000	7560.0000
7884.0000	7560.0000
7893.0000	7560.0000
7912.0000	7560.0000
7926.0000	7560.0000
7926.0000	7560.0000
7870.0000	7560.0000
7889.0000	7560.0000
7898.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7898.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7931.0000	7560.0000
7926.0000	7560.0000
7879.0000	7560.0000
7922.0000	7560.0000
7907.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7898.0000	7560.0000
7917.0000	7560.0000
7889.0000	7560.0000
7865.0000	7560.0000
7879.0000	7560.0000
7936.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7889.0000	7560.0000
7903.0000	7560.0000
7884.0000	7560.0000
7879.0000	7560.0000
7889.0000	7560.0000
7936.0000	7560.0000
7936.0000	7560.0000
7875.0000	7560.0000
7922.0000	7560.0000
7903.0000	7560.0000
7884.0000	7560.0000
7907.0000	7560.0000
7936.0000	7560.0000
7907.0000	7560.0000
7870.0000	7560.0000
7907.0000	7560.0000
7879.0000	7560.0000
7903.0000	7560.0000
7893.0000	7560.0000
7884.0000	7560.0000
7903.0000	7560.0000
7931.0000	7560.0000
7922.0000	7560.0000
7889.0000	7560.0000
7903.0000	7560.0000
7945.0000	7560.0000
7912.0000	7560.0000
7903.0000	7560.0000
7861.0000	7560.0000
7950.0000	7560.0000
7884.0000	7560.0000
7898.0000	7560.0000
7936.0000	7560.0000
7907.0000	7560.0000
7879.0000	7560.0000
7903.0000	7560.0000
7917.0000	7560.0000
7907.0000	7560.0000
7936.0000	7560.0000
7884.0000	7560.0000
7917.0000	7560.0000
7898.0000	7560.0000
7922.0000	7560.0000
7945.0000	7560.0000
7879.0000	7560.0000
7861.0000	7560.0000
7945.0000	7560.0000
7926.0000	7560.0000
7917.0000	7560.0000
7884.0000	7560.0000
7912.0000	7560.0000
7907.0000	7560.0000
7917.0000	7560.0000
7884.0000	7560.0000
7917.0000	7560.0000
7903.0000	7560.0000
7879.0000	7560.0000
7912.0000	7560.0000
7950.0000	7560.0000
7931.0000	7560.0000
7907.0000	7560.0000
7912.0000	7560.0000
7875.0000	7560.0000
7907.0000	7560.0000
7931.0000	7560.0000
7907.0000	7560.0000
7884.0000	7560.0000
7917.0000	7560.0000
7907.0000	7560.0000
7903.0000	7560.0000
7879.0000	7560.0000
7907.0000	7560.0000
7917.0000	7560.0000
7954.0000	7560.0000
7903.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7917.0000	7560.0000
7912.0000	7560.0000
7903.0000	7560.0000
7898.0000	7560.0000
7879.0000	7560.0000
7893.0000	7560.0000
7945.0000	7560.0000
7898.0000	7560.0000
7922.0000	7560.0000
7903.0000	7560.0000
7889.0000	7560.0000
7893.0000	7560.0000
7907.0000	7560.0000
7917.0000	7560.0000
7912.0000	7560.0000
7903.0000	7560.0000
7861.0000	7560.0000
7926.0000	7560.0000
7879.0000	7560.0000
7907.0000	7560.0000
7903.0000	7560.0000
7889.0000	7560.0000
7940.0000	7560.0000
7851.0000	7560.0000
7884.0000	7560.0000
7893.0000	7560.0000
7907.0000	7560.0000
7907.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7889.0000	7560.0000
7912.0000	7560.0000
7903.0000	7560.0000
7889.0000	7560.0000
7898.0000	7560.0000
7893.0000	7560.0000
7912.0000	7560.0000
7922.0000	7560.0000
7898.0000	7560.0000
7903.0000	7560.0000
7851.0000	7560.0000
7907.0000	7560.0000
7898.0000	7560.0000
7875.0000	7560.0000
7912.0000	7560.0000
7893.0000	7560.0000
7922.0000	7560.0000
7931.0000	7560.0000
7889.0000	7560.0000
7903.0000	7560.0000
7903.0000	7560.0000
7912.0000	7560.0000
7889.0000	7560.0000
7931.0000	7560.0000
7903.0000	7560.0000
7936.0000	7560.0000
7879.0000	7560.0000
7912.0000	7560.0000
7893.0000	7560.0000
7912.0000	7560.0000
7917.0000	7560.0000
7879.0000	7560.0000
7917.0000	7560.0000
7950.0000	7560.0000
7907.0000	7560.0000
7912.0000	7560.0000
7884.0000	7560.0000
7912.0000	7560.0000
7940.0000	7560.0000
7889.0000	7560.0000
7917.0000	7560.0000
7884.0000	7560.0000
7893.0000	7560.0000
7931.0000	7560.0000
7893.0000	7560.0000
7884.0000	7560.0000
7912.0000	7560.0000
7964.0000	7560.0000
7903.0000	7560.0000
7922.0000	7560.0000
7903.0000	7560.0000
7950.0000	7560.0000
7875.0000	7560.0000
7926.0000	7560.0000
7922.0000	7560.0000
7907.0000	7560.0000
7917.0000	7560.0000
7879.0000	7560.0000
7879.0000	7560.0000
7903.0000	7560.0000
7926.0000	7560.0000
7898.0000	7560.0000
7907.0000	7560.0000
